GEOID,NAME,stability_index,stability_percentile
51685,"Manassas Park city, Virginia",1.913921192135701,99.72067039106145
28163,"Yazoo County, Mississippi",0.5965783469919285,90.7472067039106
48425,"Somervell County, Texas",0.6702214103618493,92.77234636871509
48283,"La Salle County, Texas",1.7551380395528373,99.58100558659217
31037,"Colfax County, Nebraska",1.2637477204200418,98.60335195530726
16075,"Payette County, Idaho",0.6902464550850387,93.29608938547486
31013,"Box Butte County, Nebraska",0.8137368432452833,95.25139664804469
48139,"Ellis County, Texas",1.1647429913851342,98.2891061452514
08125,"Yuma County, Colorado",0.8546334436482047,95.77513966480447
48357,"Ochiltree County, Texas",1.0188918608453774,97.52094972067039
13057,"Cherokee County, Georgia",0.618744656178306,91.34078212290503
37025,"Cabarrus County, North Carolina",0.9004077758684937,96.26396648044692
39159,"Union County, Ohio",0.8121744592122554,95.21648044692738
13097,"Douglas County, Georgia",0.7529557476583919,94.41340782122904
48111,"Dallam County, Texas",2.189991207347274,99.93016759776536
08109,"Saguache County, Colorado",0.7452852994848953,94.27374301675978
13235,"Pulaski County, Georgia",1.534270410590562,99.30167597765363
16081,"Teton County, Idaho",1.1629235540034784,98.25418994413407
13213,"Murray County, Georgia",0.5779584585950862,90.25837988826815
13271,"Telfair County, Georgia",1.6667287757759828,99.51117318435753
54095,"Tyler County, West Virginia",0.9125447001619449,96.4036312849162
34031,"Passaic County, New Jersey",0.5701119907659703,90.08379888268156
31151,"Saline County, Nebraska",1.3707965234438793,98.91759776536313
37101,"Johnston County, North Carolina",0.927381943389521,96.68296089385476
21217,"Taylor County, Kentucky",0.5858082539998697,90.5027932960894
48091,"Comal County, Texas",1.0999781370542032,98.04469273743017
12111,"St. Lucie County, Florida",0.9662666343132312,97.03212290502793
13223,"Paulding County, Georgia",0.7396019242410001,94.23882681564247
48187,"Guadalupe County, Texas",0.6403473275893211,91.8645251396648
47121,"Meigs County, Tennessee",0.7150855174793928,93.68016759776536
16045,"Gem County, Idaho",0.5849209585108652,90.43296089385476
10005,"Sussex County, Delaware",0.6500542054864145,92.10893854748603
37017,"Bladen County, North Carolina",0.7786680578610027,94.62290502793296
37043,"Clay County, North Carolina",0.6034384243133073,91.02653631284916
12061,"Indian River County, Florida",0.7256527755874422,93.88966480446928
08031,"Denver County, Colorado",0.8058756573424797,95.0768156424581
12089,"Nassau County, Florida",0.8485987553756259,95.6703910614525
12099,"Palm Beach County, Florida",0.6002416414085545,90.85195530726257
48479,"Webb County, Texas",0.6717011788578282,92.8072625698324
29093,"Iron County, Missouri",0.6348749888015265,91.75977653631286
48215,"Hidalgo County, Texas",0.7679724378292103,94.51815642458101
